Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,branch-h95v,branch-u9i4,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
1,1667563230514,04/11/2022 12:00:30,1667563229083,1,04/11/2022 13:00:29,102467,5,task-4atu,,24996429,33,7339249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x821,,preTest,1,163,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667563254203,04/11/2022 12:00:54,1667563252804,1,04/11/2022 13:00:52,102467,5,task-4atu,,24996429,33,7339249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x821,,preTest,1,163,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,23696.399999976158,,,No,1,0,1,0,,,,,,preTest,
3,1667563257601,04/11/2022 12:00:57,1667563256220,1,04/11/2022 13:00:56,102467,5,task-4atu,,24996429,33,7339249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x821,,preTest,1,163,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,27101.5,,,,,0,1,0,,,,,,preTest,
4,1667563257673,04/11/2022 12:00:57,1667563256223,1,04/11/2022 13:00:56,102467,5,task-4atu,,24996429,33,7339249,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x821,,preTest,1,163,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,27140,,,,,0,1,0,,,,,,,
1,1667560700058,04/11/2022 11:18:20,1667560699614,1,04/11/2022 12:18:19,102467,5,task-4atu,,24995189,32,7339247,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x735,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667560702571,04/11/2022 11:18:22,1667560702490,1,04/11/2022 12:18:22,102467,5,task-4atu,,24995189,32,7339247,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x735,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,2836,,,No,1,0,1,0,,,,,,preTest,
3,1667560705169,04/11/2022 11:18:25,1667560705088,1,04/11/2022 12:18:25,102467,5,task-4atu,,24995189,32,7339247,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x735,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,5435,,,,,0,1,0,,,,,,preTest,
4,1667560705255,04/11/2022 11:18:25,1667560705091,1,04/11/2022 12:18:25,102467,5,task-4atu,,24995189,32,7339247,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1440x735,,preTest,1,178,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,5477,,,,,0,1,0,,,,,,,
1,1667560584448,04/11/2022 11:16:24,1667560584257,1,04/11/2022 12:16:24,102467,5,task-4atu,,24995145,52,7369225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,preTest,1,,,,preTest,168,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667560587208,04/11/2022 11:16:27,1667560587061,1,04/11/2022 12:16:27,102467,5,task-4atu,,24995145,52,7369225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,2774,,,Yes,1,0,1,0,,,,,,preTest,
3,1667560588829,04/11/2022 11:16:28,1667560588676,1,04/11/2022 12:16:28,102467,5,task-4atu,,24995145,52,7369225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,4390,,,,,0,1,0,,,,,,preTest,
4,1667560589009,04/11/2022 11:16:29,1667560588682,1,04/11/2022 12:16:28,102467,5,task-4atu,,24995145,52,7369225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,preTest,1,,,,preTest,168,Spreadsheet1,,,END TASK,,,,,4425,,,,,0,1,0,,,,,,,
1,1667554376340,04/11/2022 09:32:56,1667554357434,1,04/11/2022 10:32:37,102467,5,task-4atu,,24993077,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,,preTest,1,,onlineFirst,173,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667554378437,04/11/2022 09:32:58,1667554359611,1,04/11/2022 10:32:39,102467,5,task-4atu,,24993077,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,,preTest,1,,onlineFirst,173,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,2130.5,,,No,1,0,1,0,,,,,,preTest,
3,1667554379555,04/11/2022 09:32:59,1667554360742,1,04/11/2022 10:32:40,102467,5,task-4atu,,24993077,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,,preTest,1,,onlineFirst,173,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,3261.5999999046326,,,,,0,1,0,,,,,,preTest,
4,1667554379667,04/11/2022 09:32:59,1667554360751,1,04/11/2022 10:32:40,102467,5,task-4atu,,24993077,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,,preTest,1,,onlineFirst,173,no_preTest,,Spreadsheet1,,,END TASK,,,,,3317,,,,,0,1,0,,,,,,,
1,1667552288604,04/11/2022 08:58:08,1667552288490,1,04/11/2022 09:58:08,102467,5,task-4atu,,24992627,9,7339225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1680x1050,1680x970,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667552290117,04/11/2022 08:58:10,1667552290032,1,04/11/2022 09:58:10,102467,5,task-4atu,,24992627,9,7339225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1680x1050,1680x970,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,1521,,,No,1,0,1,0,,,,,,preTest,
3,1667552291391,04/11/2022 08:58:11,1667552291329,1,04/11/2022 09:58:11,102467,5,task-4atu,,24992627,9,7339225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1680x1050,1680x970,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,2818,,,,,0,1,0,,,,,,preTest,
4,1667552291476,04/11/2022 08:58:11,1667552291333,1,04/11/2022 09:58:11,102467,5,task-4atu,,24992627,9,7339225,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1680x1050,1680x970,,preTest,1,157,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,2843,,,,,0,1,0,,,,,,,
1,1667550996574,04/11/2022 08:36:36,1667550996882,1,04/11/2022 09:36:36,102467,5,task-4atu,,24992491,29,7339248,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1620x1080,1620x969,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667551000287,04/11/2022 08:36:40,1667551000627,1,04/11/2022 09:36:40,102467,5,task-4atu,,24992491,29,7339248,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1620x1080,1620x969,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,3653.7999999998137,,,No,1,0,1,0,,,,,,preTest,
3,1667551001612,04/11/2022 08:36:41,1667551001996,1,04/11/2022 09:36:41,102467,5,task-4atu,,24992491,29,7339248,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1620x1080,1620x969,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,5021.9000000003725,,,,,0,1,0,,,,,,preTest,
4,1667551001691,04/11/2022 08:36:41,1667551002000,1,04/11/2022 09:36:42,102467,5,task-4atu,,24992491,29,7339248,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.35,1620x1080,1620x969,,preTest,1,183,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,5118,,,,,0,1,0,,,,,,,
1,1667489699187,03/11/2022 15:34:59,1667489699074,1,03/11/2022 16:34:59,102467,5,task-4atu,,24981748,50,7369224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1036x524,,preTest,1,,,,preTest,168,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667489701894,03/11/2022 15:35:01,1667489701805,1,03/11/2022 16:35:01,102467,5,task-4atu,,24981748,50,7369224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1036x524,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,2700.2999999970198,,,Yes,1,0,1,0,,,,,,preTest,
3,1667489703905,03/11/2022 15:35:03,1667489703822,1,03/11/2022 16:35:03,102467,5,task-4atu,,24981748,50,7369224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1036x524,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,4717.10000000149,,,,,0,1,0,,,,,,preTest,
4,1667489703990,03/11/2022 15:35:03,1667489703825,1,03/11/2022 16:35:03,102467,5,task-4atu,,24981748,50,7369224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1036x524,,preTest,1,,,,preTest,168,Spreadsheet1,,,END TASK,,,,,4751,,,,,0,1,0,,,,,,,
1,1667489192327,03/11/2022 15:26:32,1667489204851,1,03/11/2022 16:26:44,102467,5,task-4atu,,24981518,17,7339233,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1368x912,1368x801,,preTest,1,,,,preTest,178,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667489200558,03/11/2022 15:26:40,1667489213124,1,03/11/2022 16:26:53,102467,5,task-4atu,,24981518,17,7339233,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1368x912,1368x801,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,8139,,,Yes,1,0,1,0,,,,,,preTest,
3,1667489202161,03/11/2022 15:26:42,1667489214724,1,03/11/2022 16:26:54,102467,5,task-4atu,,24981518,17,7339233,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1368x912,1368x801,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,9739.5,,,,,0,1,0,,,,,,preTest,
4,1667489202240,03/11/2022 15:26:42,1667489214730,1,03/11/2022 16:26:54,102467,5,task-4atu,,24981518,17,7339233,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1368x912,1368x801,,preTest,1,,,,preTest,178,Spreadsheet1,,,END TASK,,,,,9879,,,,,0,1,0,,,,,,,
1,1667488671882,03/11/2022 15:17:51,1667488671684,1,03/11/2022 16:17:51,102467,5,task-4atu,,24981311,49,7369221,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1792x1120,1792x922,,preTest,1,,,,preTest,168,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667488674247,03/11/2022 15:17:54,1667488674089,1,03/11/2022 16:17:54,102467,5,task-4atu,,24981311,49,7369221,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1792x1120,1792x922,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,2384.400000035763,,,Yes,1,0,1,0,,,,,,preTest,
3,1667488676072,03/11/2022 15:17:56,1667488675883,1,03/11/2022 16:17:55,102467,5,task-4atu,,24981311,49,7369221,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1792x1120,1792x922,,preTest,1,,,,preTest,168,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,4178.100000023842,,,,,0,1,0,,,,,,preTest,
4,1667488676172,03/11/2022 15:17:56,1667488675885,1,03/11/2022 16:17:55,102467,5,task-4atu,,24981311,49,7369221,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1792x1120,1792x922,,preTest,1,,,,preTest,168,Spreadsheet1,,,END TASK,,,,,4201,,,,,0,1,0,,,,,,,
1,1667487695677,03/11/2022 15:01:35,1667487695488,1,03/11/2022 16:01:35,102467,5,task-4atu,,24980845,48,7369220,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.5,1470x956,1470x840,,preTest,1,,,,preTest,173,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667487698837,03/11/2022 15:01:38,1667487698701,1,03/11/2022 16:01:38,102467,5,task-4atu,,24980845,48,7369220,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.5,1470x956,1470x840,,preTest,1,,,,preTest,173,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,3186,,,Yes,1,0,1,0,,,,,,preTest,
3,1667487701434,03/11/2022 15:01:41,1667487701297,1,03/11/2022 16:01:41,102467,5,task-4atu,,24980845,48,7369220,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.5,1470x956,1470x840,,preTest,1,,,,preTest,173,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,5782.000000000001,,,,,0,1,0,,,,,,preTest,
4,1667487701598,03/11/2022 15:01:41,1667487701304,1,03/11/2022 16:01:41,102467,5,task-4atu,,24980845,48,7369220,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.5,1470x956,1470x840,,preTest,1,,,,preTest,173,Spreadsheet1,,,END TASK,,,,,5816,,,,,0,1,0,,,,,,,
1,1667484820991,03/11/2022 14:13:40,1667484821906,1,03/11/2022 15:13:41,102467,5,task-4atu,,24979531,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x722,,preTest,1,,onlineFirst,188,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667484822829,03/11/2022 14:13:42,1667484823796,1,03/11/2022 15:13:43,102467,5,task-4atu,,24979531,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,,preTest,1,,onlineFirst,188,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,1853.1999998092651,,,No,1,0,1,0,,,,,,preTest,
3,1667484824003,03/11/2022 14:13:44,1667484824964,1,03/11/2022 15:13:44,102467,5,task-4atu,,24979531,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,,preTest,1,,onlineFirst,188,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,3020.699999809265,,,,,0,1,0,,,,,,preTest,
4,1667484824090,03/11/2022 14:13:44,1667484824970,1,03/11/2022 15:13:44,102467,5,task-4atu,,24979531,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,,preTest,1,,onlineFirst,188,no_preTest,,Spreadsheet1,,,END TASK,,,,,3065,,,,,0,1,0,,,,,,,
1,1667482946173,03/11/2022 13:42:26,1667482947398,1,03/11/2022 14:42:27,102467,5,task-4atu,,24979041,25,7339241,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,preTest,1,,,,preTest,178,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667482967237,03/11/2022 13:42:47,1667482968525,1,03/11/2022 14:42:48,102467,5,task-4atu,,24979041,25,7339241,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,21099.30000001192,,,Yes,1,0,1,0,,,,,,preTest,
3,1667482972663,03/11/2022 13:42:52,1667482973953,1,03/11/2022 14:42:53,102467,5,task-4atu,,24979041,25,7339241,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,preTest,1,,,,preTest,178,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,26521.700000047684,,,,,0,1,0,,,,,,preTest,
4,1667482972737,03/11/2022 13:42:52,1667482973959,1,03/11/2022 14:42:53,102467,5,task-4atu,,24979041,25,7339241,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,preTest,1,,,,preTest,178,Spreadsheet1,,,END TASK,,,,,26561,,,,,0,1,0,,,,,,,
1,1668071421285,10/11/2022 09:10:21,1668071421190,1,10/11/2022 10:10:21,102467,5,task-4atu,,25150743,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,preTest,1,188,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1668071423844,10/11/2022 09:10:23,1668071423798,1,10/11/2022 10:10:23,102467,5,task-4atu,,25150743,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,preTest,1,188,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,2578,,,No,1,0,1,0,,,,,,preTest,
3,1668071425292,10/11/2022 09:10:25,1668071425196,1,10/11/2022 10:10:25,102467,5,task-4atu,,25150743,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,preTest,1,188,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,3976,,,,,0,1,0,,,,,,preTest,
4,1668071425413,10/11/2022 09:10:25,1668071425199,1,10/11/2022 10:10:25,102467,5,task-4atu,,25150743,62,7428394,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,2880x1800,2880x1720,,preTest,1,188,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,4009,,,,,0,1,0,,,,,,,
1,1667822072962,07/11/2022 11:54:32,1667822072850,1,07/11/2022 12:54:32,102467,5,task-4atu,,25065961,36,7339255,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1274x718,,preTest,1,,,,preTest,188,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667822084290,07/11/2022 11:54:44,1667822084220,1,07/11/2022 12:54:44,102467,5,task-4atu,,25065961,36,7339255,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1274x718,,preTest,1,,,,preTest,188,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,11349,,,Yes,1,0,1,0,,,,,,preTest,
3,1667822085878,07/11/2022 11:54:45,1667822085820,1,07/11/2022 12:54:45,102467,5,task-4atu,,25065961,36,7339255,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1274x718,,preTest,1,,,,preTest,188,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,12948,,,,,0,1,0,,,,,,preTest,
4,1667822085958,07/11/2022 11:54:45,1667822085824,1,07/11/2022 12:54:45,102467,5,task-4atu,,25065961,36,7339255,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1440x900,1274x718,,preTest,1,,,,preTest,188,Spreadsheet1,,,END TASK,,,,,12974,,,,,0,1,0,,,,,,,
1,1667820685421,07/11/2022 11:31:25,1667820685296,1,07/11/2022 12:31:25,102467,5,task-4atu,,25064840,35,7339251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x937,,preTest,1,173,chartFirst,,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667820692592,07/11/2022 11:31:32,1667820692458,1,07/11/2022 12:31:32,102467,5,task-4atu,,25064840,35,7339251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x937,,preTest,1,173,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,7120.900000095367,,,No,1,0,1,0,,,,,,preTest,
3,1667820696456,07/11/2022 11:31:36,1667820696371,1,07/11/2022 12:31:36,102467,5,task-4atu,,25064840,35,7339251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x937,,preTest,1,173,chartFirst,,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,11023.400000095367,,,,,0,1,0,,,,,,preTest,
4,1667820696571,07/11/2022 11:31:36,1667820696374,1,07/11/2022 12:31:36,102467,5,task-4atu,,25064840,35,7339251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x937,,preTest,1,173,chartFirst,,no_preTest,,Spreadsheet1,,,END TASK,,,,,11078,,,,,0,1,0,,,,,,,
1,1667817785852,07/11/2022 10:43:05,1667817785663,1,07/11/2022 11:43:05,102467,5,task-4atu,,25062730,58,7402028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x837,,preTest,1,,,,preTest,163,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667817800058,07/11/2022 10:43:20,1667817800035,1,07/11/2022 11:43:20,102467,5,task-4atu,,25062730,58,7402028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x837,,preTest,1,,,,preTest,163,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,14312,,,Yes,1,0,1,0,,,,,,preTest,
3,1667817801153,07/11/2022 10:43:21,1667817801119,1,07/11/2022 11:43:21,102467,5,task-4atu,,25062730,58,7402028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x837,,preTest,1,,,,preTest,163,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,15395.000000000004,,,,,0,1,0,,,,,,preTest,
4,1667817801257,07/11/2022 10:43:21,1667817801125,1,07/11/2022 11:43:21,102467,5,task-4atu,,25062730,58,7402028,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x837,,preTest,1,,,,preTest,163,Spreadsheet1,,,END TASK,,,,,15463,,,,,0,1,0,,,,,,,
1,1667810120484,07/11/2022 08:35:20,1667810133607,1,07/11/2022 09:35:33,102467,5,task-4atu,,25058883,53,7369226,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.1,Chrome 106.0.0.0,1440x900,1440x900,,preTest,1,,,,preTest,157,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667810125132,07/11/2022 08:35:25,1667810138276,1,07/11/2022 09:35:38,102467,5,task-4atu,,25058883,53,7369226,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.1,Chrome 106.0.0.0,1440x900,1440x900,,preTest,1,,,,preTest,157,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonA,response_button_text,4635.200000047684,,,Yes,1,0,1,0,,,,,,preTest,
3,1667810127147,07/11/2022 08:35:27,1667810140310,1,07/11/2022 09:35:40,102467,5,task-4atu,,25058883,53,7369226,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.1,Chrome 106.0.0.0,1440x900,1440x900,,preTest,1,,,,preTest,157,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,6668.700000047684,,,,,0,1,0,,,,,,preTest,
4,1667810127262,07/11/2022 08:35:27,1667810140314,1,07/11/2022 09:35:40,102467,5,task-4atu,,25058883,53,7369226,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.1,Chrome 106.0.0.0,1440x900,1440x900,,preTest,1,,,,preTest,157,Spreadsheet1,,,END TASK,,,,,6707,,,,,0,1,0,,,,,,,
1,1667558075211,04/11/2022 10:34:35,1667558075115,1,04/11/2022 11:34:35,102467,5,task-4atu,,24994339,31,7339246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1667558077158,04/11/2022 10:34:37,1667558077122,1,04/11/2022 11:34:37,102467,5,task-4atu,,24994339,31,7339246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,buttonB,response_button_text,1942.5999999996275,,,No,1,0,1,0,,,,,,preTest,
3,1667558078224,04/11/2022 10:34:38,1667558078176,1,04/11/2022 11:34:38,102467,5,task-4atu,,24994339,31,7339246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,Zone1,continue_button,2995.800000000745,,,,,0,1,0,,,,,,preTest,
4,1667558078328,04/11/2022 10:34:38,1667558078180,1,04/11/2022 11:34:38,102467,5,task-4atu,,24994339,31,7339246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x609,,preTest,1,,onlineFirst,163,no_preTest,,Spreadsheet1,,,END TASK,,,,,3065,,,,,0,1,0,,,,,,,
